Time [s],Value,Parity Error,Framing Error
5.2963205,0x00,,
5.334518,0x02,,
5.33452466666667,0x02,,
5.33453133333333,0x20,,
5.334538,0x12,,
5.33454466666667,0x00,,
5.33455141666667,0x0E,,
5.33455808333333,0x00,,
5.33456475,0x41,,
5.33457141666667,0x00,,
5.33457808333333,0x09,,
5.33458475,0xFF,,
5.33459141666667,0x13,,
5.33459808333333,0x01,,
5.33460475,0x41,,
5.33461141666667,0x54,,
5.33461808333333,0x2B,,
5.33462475,0x42,,
5.33463141666667,0x54,,
5.33463808333333,0x52,,
5.33464475,0x48,,
5.33465141666667,0x3F,,
5.33465808333333,0x0D,,
5.33466475,0x5C,,
5.3393345,0x02,,
5.33934116666667,0x02,,
5.33934783333333,0x00,,
5.3393545,0x06,,
5.33936116666667,0x00,,
5.33936783333333,0x02,,
5.3393745,0x00,,
5.33938116666667,0x43,,
5.33938783333333,0x00,,
5.3393945,0x32,,
5.33940116666667,0x06,,
5.38309258333333,0x02,,
5.38309925,0x02,,
5.38310591666667,0x00,,
5.38311258333333,0x10,,
5.38311925,0x00,,
5.38312591666667,0x0C,,
5.38313258333333,0x00,,
5.38313925,0x01,,
5.38314591666667,0x00,,
5.38315258333333,0x04,,
5.38315925,0x15,,
5.38316591666667,0x08,,
5.38317258333333,0x00,,
5.38317925,0x42,,
5.38318591666667,0x00,,
5.38319258333333,0x00,,
5.38319925,0x00,,
5.38320591666667,0x01,,
5.38321258333333,0x02,,
5.38321925,0xA0,,
5.38322591666667,0x02,,
5.40261416666667,0x02,,
